Year,Holdeplassnavn,Holdeplassid,KommuneNavn,NsrQuayID,Longitude,Latitude,Snitt påstigende pr dag,Snitt avstigende pr dag,Snitt ombord pr dag,Totalt påstigende,Totalt avstigende
2024,Marås sør,12604307,Alver,NSR:Quay:55983,"5,10168","60,64644",0,0,"12,0",3,0
2023,"Marås, Slettavegen",12604301,Alver,NSR:Quay:55958,"5,08668","60,65056",0,0,"11,9",1,1
2024,"Marås, Slettavegen",12604301,Alver,NSR:Quay:55958,"5,08668","60,65056",0,0,"11,7",0,0
2023,"Marås, Slettavegen",12604312,Alver,NSR:Quay:55959,"5,08675","60,65072",0,0,"4,4",0,0
2024,"Marås, Slettavegen",12604312,Alver,NSR:Quay:55959,"5,08675","60,65072",0,0,"4,1",0,0
2023,Matre,12011387,Bergen,NSR:Quay:53826,"5,27065","60,48905",6,1,"107,5",583,69
2024,Matre,12011387,Bergen,NSR:Quay:53826,"5,27065","60,48905",11,1,"131,7",863,75
2023,Matre,12011388,Bergen,NSR:Quay:53825,"5,26922","60,48994",1,4,"107,1",82,399
2024,Matre,12011388,Bergen,NSR:Quay:53825,"5,26922","60,48994",1,8,"120,6",109,660
2023,Medhaugsflaten,12012368,Bergen,NSR:Quay:55259,"5,20077","60,33974",1,24,"143,5",126,2501
2024,Medhaugsflaten,12012368,Bergen,NSR:Quay:55259,"5,20077","60,33974",2,26,"168,9",147,2062
2023,Medhaugsflaten,12012369,Bergen,NSR:Quay:55258,"5,20191","60,3387",13,3,"165,0",1319,317
2024,Medhaugsflaten,12012369,Bergen,NSR:Quay:55258,"5,20191","60,3387",13,4,"193,0",1029,304
2023,Medle,12446905,Austevoll,NSR:Quay:50132,"5,22882","60,09454",0,0,"12,6",22,27
2024,Medle,12446905,Austevoll,NSR:Quay:50132,"5,22882","60,09454",0,0,"13,2",18,19
2023,Medle,12446906,Austevoll,NSR:Quay:50133,"5,2293","60,09431",0,1,"20,5",41,105
2024,Medle,12446906,Austevoll,NSR:Quay:50133,"5,2293","60,09431",0,1,"21,0",29,93
2023,Meland kyrkje,12563561,Alver,NSR:Quay:58482,"5,19155","60,54045",0,0,"2,7",1,0
2024,Meland kyrkje,12563561,Alver,NSR:Quay:58482,"5,19155","60,54045",0,0,"2,9",3,1
2023,Meland kyrkje,12563568,Alver,NSR:Quay:58483,"5,19168","60,54036",0,0,"3,4",4,13
2024,Meland kyrkje,12563568,Alver,NSR:Quay:58483,"5,19168","60,54036",0,0,"3,6",5,13
2023,Meland nord,12563557,Alver,NSR:Quay:58472,"5,18302","60,54035",0,0,"2,7",0,0
2024,Meland nord,12563557,Alver,NSR:Quay:58472,"5,18302","60,54035",0,0,"2,8",1,0
2023,Meland nord,12563572,Alver,NSR:Quay:58473,"5,1829","60,54045",0,0,"3,4",0,0
2024,Meland nord,12563572,Alver,NSR:Quay:58473,"5,1829","60,54045",0,0,"3,6",0,0
2023,Meland sør,12563559,Alver,NSR:Quay:58477,"5,1874","60,5406",0,0,"2,7",0,0
2024,Meland sør,12563559,Alver,NSR:Quay:58477,"5,1874","60,5406",0,0,"2,8",3,2
2023,Meland sør,12563570,Alver,NSR:Quay:58476,"5,18728","60,5407",0,0,"3,4",1,8
2024,Meland sør,12563570,Alver,NSR:Quay:58476,"5,18728","60,5407",0,0,"3,6",1,1
2023,Melingen,12444705,Austevoll,NSR:Quay:49993,"5,1601","60,10613",0,0,"1,8",0,0
2024,Melingen,12444705,Austevoll,NSR:Quay:49993,"5,1601","60,10613",0,0,"1,7",0,0
2023,Melingen,12444706,Austevoll,NSR:Quay:49995,"5,16014","60,10621",0,0,,0,0
2024,Melingen,12444706,Austevoll,NSR:Quay:49995,"5,16014","60,10621",0,0,,0,0
2023,Melkeplassen,12012176,Bergen,NSR:Quay:54940,"5,30399","60,37624",8,263,"294,5",799,27574
2024,Melkeplassen,12012176,Bergen,NSR:Quay:54940,"5,30399","60,37624",8,275,"309,1",605,22034
2023,Melkeplassen,12012177,Bergen,NSR:Quay:54941,"5,30399","60,37585",266,8,"516,2",27923,791
2024,Melkeplassen,12012177,Bergen,NSR:Quay:54941,"5,30399","60,37585",262,9,"525,9",20940,720
2023,Melkevik,12452645,Øygarden,NSR:Quay:50820,"5,14666","60,21007",0,0,"20,1",15,3
2024,Melkevik,12452645,Øygarden,NSR:Quay:50820,"5,14666","60,21007",0,0,"22,2",14,1
2023,Melkevik,12452648,Øygarden,NSR:Quay:50819,"5,14647","60,20995",0,0,"30,3",5,16
2024,Melkevik,12452648,Øygarden,NSR:Quay:50819,"5,14647","60,20995",0,0,"31,8",0,6
2023,Melkeviken,12015669,Bergen,NSR:Quay:50892,"5,32336","60,27308",0,0,"9,2",10,2
2024,Melkeviken,12015669,Bergen,NSR:Quay:50892,"5,32336","60,27308",0,0,"8,4",10,3
2023,Melkeviken,12015680,Bergen,NSR:Quay:50890,"5,32162","60,27231",0,0,"7,1",0,12
2024,Melkeviken,12015680,Bergen,NSR:Quay:50890,"5,32162","60,27231",0,0,"7,5",0,12
2023,Mellingen,12604611,Alver,NSR:Quay:56266,"5,04865","60,68618",0,0,"11,5",38,1
2024,Mellingen,12604611,Alver,NSR:Quay:56266,"5,04865","60,68618",0,0,"11,2",28,1
2023,Mellingen,12604612,Alver,NSR:Quay:56267,"5,04852","60,68633",0,0,"3,7",1,28
2024,Mellingen,12604612,Alver,NSR:Quay:56267,"5,04852","60,68633",0,0,"3,7",1,15
2023,Merkesvik,12473703,Askøy,NSR:Quay:56711,"4,98242","60,54618",0,0,"13,6",35,5
2024,Merkesvik,12473703,Askøy,NSR:Quay:56711,"4,98242","60,54618",0,0,"15,2",36,2
2023,Merkesvik,12473710,Askøy,NSR:Quay:56710,"4,98238","60,54634",0,1,"13,1",8,62
2024,Merkesvik,12473710,Askøy,NSR:Quay:56710,"4,98238","60,54634",0,0,"14,4",4,29
2023,Merkurveien,12011536,Bergen,NSR:Quay:54143,"5,37716","60,33865",23,53,"478,6",2467,5595
2024,Merkurveien,12011536,Bergen,NSR:Quay:54143,"5,37716","60,33865",25,51,"498,7",1963,4076
2023,Merkurveien,12015507,Bergen,NSR:Quay:54146,"5,37504","60,33873",60,19,"502,8",6310,1952
2024,Merkurveien,12015507,Bergen,NSR:Quay:54146,"5,37504","60,33873",57,19,"519,7",4553,1532
2023,Meyerskiftet,12016659,Bergen,NSR:Quay:51512,"5,31374","60,2918",22,6,"159,7",1124,325
2024,Meyerskiftet,12016659,Bergen,NSR:Quay:51512,"5,31374","60,2918",22,8,"158,8",874,324
2023,Meyerskiftet,12016676,Bergen,NSR:Quay:51513,"5,31193","60,29166",7,18,"163,2",365,960
2024,Meyerskiftet,12016676,Bergen,NSR:Quay:51513,"5,31193","60,29166",9,21,"177,6",363,835
2023,Michael Krohns gate,12015434,Bergen,NSR:Quay:50142,"5,32649","60,37833",28,20,"394,1",2975,2118
2024,Michael Krohns gate,12015434,Bergen,NSR:Quay:50142,"5,32649","60,37833",31,25,"411,8",2477,1991
2023,Michael Krohns gate,12015435,Bergen,NSR:Quay:50144,"5,32728","60,37819",111,77,"513,6",11701,8118
2024,Michael Krohns gate,12015435,Bergen,NSR:Quay:50144,"5,32728","60,37819",122,84,"546,3",9747,6681
2023,Midtgarden,12454615,Øygarden,NSR:Quay:51134,"5,04501","60,18132",0,0,"4,7",12,0
2024,Midtgarden,12454615,Øygarden,NSR:Quay:51134,"5,04501","60,18132",0,0,"5,3",12,0
2023,Midtgarden,12454616,Øygarden,NSR:Quay:51136,"5,04562","60,18205",0,0,"3,0",0,1
2024,Midtgarden,12454616,Øygarden,NSR:Quay:51136,"5,04562","60,18205",0,0,"4,1",0,2
2023,Midtstegen,12452520,Øygarden,NSR:Quay:50591,"5,08162","60,26937",0,2,"51,7",22,169
2024,Midtstegen,12452520,Øygarden,NSR:Quay:50591,"5,08162","60,26937",0,1,"55,2",33,78
2023,Midtstegen,12452523,Øygarden,NSR:Quay:50592,"5,08059","60,26997",0,0,"37,3",26,42
2024,Midtstegen,12452523,Øygarden,NSR:Quay:50592,"5,08059","60,26997",0,0,"43,8",25,29
2023,Midtsundet,12563106,Alver,NSR:Quay:58372,"5,22553","60,54369",0,0,"3,2",1,15
2024,Midtsundet,12563106,Alver,NSR:Quay:58372,"5,22553","60,54369",0,0,"3,5",0,14
2023,Midtsundet,12563119,Alver,NSR:Quay:58371,"5,2252","60,54365",0,0,"5,8",26,1
2024,Midtsundet,12563119,Alver,NSR:Quay:58371,"5,2252","60,54365",0,0,"5,1",19,2
2023,Midttveit,12452725,Øygarden,NSR:Quay:50972,"4,98134","60,26025",4,0,"8,3",434,3
2024,Midttveit,12452725,Øygarden,NSR:Quay:50972,"4,98134","60,26025",5,0,"9,7",420,7
2023,Midttveit,12452726,Øygarden,NSR:Quay:50971,"4,98128","60,26012",0,3,"4,3",0,345
2024,Midttveit,12452726,Øygarden,NSR:Quay:50971,"4,98128","60,26012",0,4,"4,7",2,360
2023,Midttveit nord,12452723,Øygarden,NSR:Quay:50965,"4,98334","60,26182",1,0,"9,8",157,1
2024,Midttveit nord,12452723,Øygarden,NSR:Quay:50965,"4,98334","60,26182",2,0,"11,3",130,1
2023,Midttveit nord,12452724,Øygarden,NSR:Quay:50966,"4,98322","60,26186",0,1,"7,6",0,107
2024,Midttveit nord,12452724,Øygarden,NSR:Quay:50966,"4,98322","60,26186",0,1,"9,1",0,109
2023,Midtun,12011544,Bergen,NSR:Quay:54170,"5,36984","60,32166",58,43,"729,5",6048,4559
2024,Midtun,12011544,Bergen,NSR:Quay:54170,"5,36984","60,32166",60,50,"786,3",4794,4006
2023,Midtun,12011545,Bergen,NSR:Quay:54171,"5,36885","60,32119",34,59,"692,0",3528,6160
2024,Midtun,12011545,Bergen,NSR:Quay:54171,"5,36885","60,32119",36,60,"731,7",2913,4825
2023,Milde snuplass,12011728,Bergen,NSR:Quay:54652,"5,2656","60,24876",28,24,"25,8",2959,2561
2024,Milde snuplass,12011728,Bergen,NSR:Quay:54652,"5,2656","60,24876",29,25,"27,0",2329,1985
2023,Minde,12011456,Bergen,NSR:Quay:53963,"5,34295","60,36155",64,38,"1329,8",6693,4036
2024,Minde,12011456,Bergen,NSR:Quay:53963,"5,34295","60,36155",61,34,"1414,0",4897,2691
2023,Minde,12011459,Bergen,NSR:Quay:53964,"5,3434","60,3616",44,58,"1329,5",4649,6045
2024,Minde,12011459,Bergen,NSR:Quay:53964,"5,3434","60,3616",34,57,"1406,5",2759,4542
2023,Mindeveien Fjøsangerveien,12016420,Bergen,NSR:Quay:51160,"5,34213","60,36371",4,15,"103,0",433,1542
2024,Mindeveien Fjøsangerveien,12016420,Bergen,NSR:Quay:51160,"5,34213","60,36371",4,15,"111,7",336,1174
2023,Mindeveien Fjøsangerveien,12016421,Bergen,NSR:Quay:51159,"5,34273","60,36303",15,5,"138,8",1572,515
2024,Mindeveien Fjøsangerveien,12016421,Bergen,NSR:Quay:51159,"5,34273","60,36303",16,4,"162,0",1297,316
2023,Mindeveien gravplass,12016416,Bergen,NSR:Quay:51149,"5,33916","60,36431",7,55,"187,0",737,5774
2024,Mindeveien gravplass,12016416,Bergen,NSR:Quay:51149,"5,33916","60,36431",6,49,"203,3",485,3924
2023,Mindeveien snuplass,12016460,Bergen,NSR:Quay:51202,"5,34119","60,36299",114,86,"102,7",12021,9070
2024,Mindeveien snuplass,12016460,Bergen,NSR:Quay:51202,"5,34119","60,36299",111,92,"98,7",8860,7377
2023,Misje,12463003,Øygarden,NSR:Quay:52422,"4,96058","60,44987",2,1,"87,7",224,59
2024,Misje,12463003,Øygarden,NSR:Quay:52422,"4,96058","60,44987",3,1,"93,3",211,59
2023,Misje,12463004,Øygarden,NSR:Quay:52421,"4,96026","60,45055",1,2,"75,4",79,193
2024,Misje,12463004,Øygarden,NSR:Quay:52421,"4,96026","60,45055",1,3,"75,2",49,213
2023,Misje nord,12463005,Øygarden,NSR:Quay:52431,"4,95893","60,45335",1,0,"86,2",57,37
2024,Misje nord,12463005,Øygarden,NSR:Quay:52431,"4,95893","60,45335",1,0,"91,4",94,27
2023,Misje nord,12463006,Øygarden,NSR:Quay:52430,"4,95898","60,45406",0,1,"74,9",13,64
2024,Misje nord,12463006,Øygarden,NSR:Quay:52430,"4,95898","60,45406",0,1,"74,8",12,51
2023,Misje sør,12463001,Øygarden,NSR:Quay:52410,"4,96295","60,4425",1,0,"88,6",128,27
2024,Misje sør,12463001,Øygarden,NSR:Quay:52410,"4,96295","60,4425",1,0,"94,0",65,8
2023,Misje sør,12463002,Øygarden,NSR:Quay:52413,"4,96277","60,44353",0,1,"76,4",12,114
2024,Misje sør,12463002,Øygarden,NSR:Quay:52413,"4,96277","60,44353",0,1,"77,1",7,98
2023,Mjåsund bru,12444733,Austevoll,NSR:Quay:50028,"5,1539","60,11295",0,0,"1,3",16,0
2024,Mjåsund bru,12444733,Austevoll,NSR:Quay:50028,"5,1539","60,11295",0,0,"1,3",0,0
2023,Mjåsund bru,12444736,Austevoll,NSR:Quay:50030,"5,15409","60,11298",0,0,,0,0
2024,Mjåsund bru,12444736,Austevoll,NSR:Quay:50030,"5,15409","60,11298",0,0,,0,0
2023,Mjåtveit,12563007,Alver,NSR:Quay:58346,"5,22142","60,51574",5,1,"47,0",514,85
2024,Mjåtveit,12563007,Alver,NSR:Quay:58346,"5,22142","60,51574",6,1,"51,2",504,44
2023,Mjåtveit,12563014,Alver,NSR:Quay:58345,"5,21765","60,51627",1,7,"40,9",102,701
2024,Mjåtveit,12563014,Alver,NSR:Quay:58345,"5,21765","60,51627",1,8,"42,3",50,644
2023,Mjåtveitflaten,12563005,Alver,NSR:Quay:58342,"5,23014","60,51503",58,6,"172,9",6117,667
2024,Mjåtveitflaten,12563005,Alver,NSR:Quay:58342,"5,23014","60,51503",57,8,"177,7",4596,630
2023,Mjåtveitflaten,12563012,Alver,NSR:Quay:58343,"5,22975","60,51497",4,56,"97,2",416,5886
2024,Mjåtveitflaten,12563012,Alver,NSR:Quay:58343,"5,22975","60,51497",4,54,"101,9",303,4344
2023,Mjåtveitflaten Næringspark,12563019,Alver,NSR:Quay:58355,"5,21187","60,51783",0,0,"43,1",13,5
2024,Mjåtveitflaten Næringspark,12563019,Alver,NSR:Quay:58355,"5,21187","60,51783",0,0,"45,7",7,3
2023,Mjåtveitflaten Næringspark,12563020,Alver,NSR:Quay:58356,"5,21067","60,51861",0,0,"40,7",6,20
2024,Mjåtveitflaten Næringspark,12563020,Alver,NSR:Quay:58356,"5,21067","60,51861",0,0,"42,1",1,14
2023,Moldekleiv,12563108,Alver,NSR:Quay:58377,"5,22237","60,54445",0,0,"2,9",0,34
2024,Moldekleiv,12563108,Alver,NSR:Quay:58377,"5,22237","60,54445",0,0,"3,2",0,32
2023,Moldekleiv,12563117,Alver,NSR:Quay:58378,"5,22258","60,54427",1,0,"5,6",58,1
2024,Moldekleiv,12563117,Alver,NSR:Quay:58378,"5,22258","60,54427",1,0,"4,9",54,1
2023,Moldekleiva,12604366,Alver,NSR:Quay:56096,"5,02448","60,66583",0,1,"7,0",5,44
2024,Moldekleiva,12604366,Alver,NSR:Quay:56096,"5,02448","60,66583",0,1,"11,4",3,40
2023,Moldekleiva,12604373,Alver,NSR:Quay:56095,"5,02424","60,6658",0,0,"4,7",27,5
2024,Moldekleiva,12604373,Alver,NSR:Quay:56095,"5,02424","60,6658",0,0,"8,7",21,0
2023,Molltveit,12464417,Øygarden,NSR:Quay:52770,"5,13461","60,3182",0,0,"10,7",31,6
2024,Molltveit,12464417,Øygarden,NSR:Quay:52770,"5,13461","60,3182",0,0,"11,9",15,5
2023,Molltveit,12464418,Øygarden,NSR:Quay:52769,"5,13456","60,31753",0,0,"8,9",0,17
2024,Molltveit,12464418,Øygarden,NSR:Quay:52769,"5,13456","60,31753",0,0,"11,8",3,4
2023,Montana,12015458,Bergen,NSR:Quay:50233,"5,3673","60,37054",165,316,"597,8",17346,33131
2024,Montana,12015458,Bergen,NSR:Quay:50233,"5,3673","60,37054",195,342,"640,0",15568,27341
2023,Morken,12604209,Alver,NSR:Quay:55923,"5,0713","60,63188",0,0,"29,6",3,0
2024,Morken,12604209,Alver,NSR:Quay:55923,"5,0713","60,63188",0,0,"40,0",7,0
2023,Morken,12604218,Alver,NSR:Quay:55924,"5,07121","60,63205",0,0,"27,9",0,9
2024,Morken,12604218,Alver,NSR:Quay:55924,"5,07121","60,63205",0,0,"35,9",2,8
2023,Morken nord,12604207,Alver,NSR:Quay:55915,"5,06821","60,63321",0,0,"29,6",45,2
2024,Morken nord,12604207,Alver,NSR:Quay:55915,"5,06821","60,63321",0,0,"39,9",30,4
2023,Morken nord,12604220,Alver,NSR:Quay:55914,"5,06827","60,63335",0,0,"27,6",0,27
2024,Morken nord,12604220,Alver,NSR:Quay:55914,"5,06827","60,63335",0,0,"35,8",1,14
2023,Morken sør,12604211,Alver,NSR:Quay:55932,"5,07844","60,63003",0,0,"30,1",51,3
2024,Morken sør,12604211,Alver,NSR:Quay:55932,"5,07844","60,63003",0,0,"40,3",30,4
2023,Morken sør,12604216,Alver,NSR:Quay:55934,"5,07827","60,63014",0,0,"28,0",1,26
2024,Morken sør,12604216,Alver,NSR:Quay:55934,"5,07827","60,63014",0,0,"36,0",1,15
2023,Morland kryss,12462472,Øygarden,NSR:Quay:51699,"5,06551","60,36754",2,6,"318,0",211,613
2024,Morland kryss,12462472,Øygarden,NSR:Quay:51699,"5,06551","60,36754",1,8,"332,1",111,620
2023,Morland kryss,12462473,Øygarden,NSR:Quay:51700,"5,06488","60,36763",7,2,"319,7",737,199
2024,Morland kryss,12462473,Øygarden,NSR:Quay:51700,"5,06488","60,36763",7,1,"301,6",572,106
2023,Morlandstø,12462470,Øygarden,NSR:Quay:51693,"5,07151","60,36543",1,5,"321,7",135,532
2024,Morlandstø,12462470,Øygarden,NSR:Quay:51693,"5,07151","60,36543",1,5,"338,4",85,420
2023,Morlandstø,12462471,Øygarden,NSR:Quay:51692,"5,07288","60,36376",5,2,"322,9",539,171
2024,Morlandstø,12462471,Øygarden,NSR:Quay:51692,"5,07288","60,36376",4,1,"303,8",297,76
2023,Morvikbotn,12015218,Bergen,NSR:Quay:55951,"5,28157","60,4674",4,69,"571,3",370,7293
2024,Morvikbotn,12015218,Bergen,NSR:Quay:55951,"5,28157","60,4674",3,68,"566,0",275,5453
2023,Morvikbotn,12015219,Bergen,NSR:Quay:55952,"5,28228","60,46632",71,4,"620,9",7418,375
2024,Morvikbotn,12015219,Bergen,NSR:Quay:55952,"5,28228","60,46632",66,4,"617,3",5290,301
2023,Morvikvegen,12011292,Bergen,NSR:Quay:53600,"5,27835","60,46401",0,2,"31,5",48,169
2024,Morvikvegen,12011292,Bergen,NSR:Quay:53600,"5,27835","60,46401",1,2,"31,2",65,148
2023,Morvikvegen,12011293,Bergen,NSR:Quay:53601,"5,27905","60,46319",6,0,"32,7",649,33
2024,Morvikvegen,12011293,Bergen,NSR:Quay:53601,"5,27905","60,46319",7,1,"35,6",578,62
2023,Mulen,12011138,Bergen,NSR:Quay:53311,"5,3302","60,40472",177,209,"155,1",18627,21942
2024,Mulen,12011138,Bergen,NSR:Quay:53311,"5,3302","60,40472",180,220,"164,2",14378,17578
2023,Mundal,12636502,Alver,NSR:Quay:57050,"5,37093","60,56662",0,1,"29,6",6,124
2024,Mundal,12636502,Alver,NSR:Quay:57050,"5,37093","60,56662",0,1,"32,2",2,110
2023,Mundal (nedlagt),12636501,Alver,NSR:Quay:57051,"5,36934","60,56583",0,0,"1,3",0,0
2024,Mundal (nedlagt),12636501,Alver,NSR:Quay:57051,"5,36934","60,56583",0,0,"1,8",0,0
2023,Munkebotn,12011109,Bergen,NSR:Quay:53264,"5,32117","60,41437",186,86,"5625,5",19559,9054
2024,Munkebotn,12011109,Bergen,NSR:Quay:53264,"5,32117","60,41437",203,93,"5774,1",16262,7427
2023,Munkebotn,12011114,Bergen,NSR:Quay:53263,"5,32169","60,41456",48,149,"5854,0",5031,15618
2024,Munkebotn,12011114,Bergen,NSR:Quay:53263,"5,32169","60,41456",54,157,"6013,6",4324,12563
2023,Myking kyrkje,12636905,Alver,NSR:Quay:57286,"5,32474","60,70042",0,0,"2,2",0,1
2024,Myking kyrkje,12636905,Alver,NSR:Quay:57286,"5,32474","60,70042",0,0,"2,2",0,2
2023,Myking nordaust,12636907,Alver,NSR:Quay:57291,"5,32438","60,7029",0,0,"0,2",0,0
2024,Myking nordaust,12636907,Alver,NSR:Quay:57291,"5,32438","60,7029",0,0,"0,2",0,0
2023,Myking nordaust,12636908,Alver,NSR:Quay:57292,"5,32454","60,70318",0,0,,0,0
2024,Myking nordaust,12636908,Alver,NSR:Quay:57292,"5,32454","60,70318",0,0,,0,0
2023,Myking nordvest,12636929,Alver,NSR:Quay:57341,"5,31678","60,70075",0,0,"2,2",0,0
2024,Myking nordvest,12636929,Alver,NSR:Quay:57341,"5,31678","60,70075",0,0,"2,2",0,0
2023,Myking nordvest,12636932,Alver,NSR:Quay:57340,"5,31672","60,70084",0,0,"0,5",0,0
2024,Myking nordvest,12636932,Alver,NSR:Quay:57340,"5,31672","60,70084",0,0,"0,4",1,1
2023,Myking skule,12636906,Alver,NSR:Quay:57289,"5,32467","60,70053",0,0,"0,5",0,0
2024,Myking skule,12636906,Alver,NSR:Quay:57289,"5,32467","60,70053",0,0,"0,4",0,0
2023,Myking sør,12636901,Alver,NSR:Quay:57279,"5,32934","60,6956",0,0,"3,8",0,0
2024,Myking sør,12636901,Alver,NSR:Quay:57279,"5,32934","60,6956",0,0,"4,0",0,0
2023,Myking sør,12636902,Alver,NSR:Quay:57280,"5,32858","60,69622",0,0,"1,0",0,0
2024,Myking sør,12636902,Alver,NSR:Quay:57280,"5,32858","60,69622",0,0,"0,9",1,1
2023,"Myking, butikk",12636903,Alver,NSR:Quay:57283,"5,32592","60,70021",1,0,"2,5",121,38
2024,"Myking, butikk",12636903,Alver,NSR:Quay:57283,"5,32592","60,70021",1,0,"2,7",88,28
2023,"Myking, butikk",12636904,Alver,NSR:Quay:57282,"5,32602","60,70044",0,1,"0,5",5,54
2024,"Myking, butikk",12636904,Alver,NSR:Quay:57282,"5,32602","60,70044",0,1,"0,4",9,44
2023,Mykletun,12635205,Alver,NSR:Quay:56510,"5,2032","60,64328",0,0,"3,4",4,0
2024,Mykletun,12635205,Alver,NSR:Quay:56510,"5,2032","60,64328",0,0,"3,2",7,1
2023,Mykletun,12635210,Alver,NSR:Quay:56509,"5,20314","60,64343",0,0,"2,5",0,6
2024,Mykletun,12635210,Alver,NSR:Quay:56509,"5,20314","60,64343",0,0,"2,2",0,10
2023,Myksvoll,12635302,Alver,NSR:Quay:56543,"5,18771","60,65355",0,0,"2,3",0,4
2024,Myksvoll,12635302,Alver,NSR:Quay:56543,"5,18771","60,65355",0,0,"2,2",0,0
2023,Myksvoll,12635333,Alver,NSR:Quay:56545,"5,18776","60,65353",0,0,"3,1",7,2
2024,Myksvoll,12635333,Alver,NSR:Quay:56545,"5,18776","60,65353",0,0,"2,9",1,0
2023,Myksvoll kryss,12635301,Alver,NSR:Quay:56539,"5,18163","60,65568",0,0,"3,1",9,1
2024,Myksvoll kryss,12635301,Alver,NSR:Quay:56539,"5,18163","60,65568",0,0,"2,9",15,1
2023,Myksvoll kryss,12635326,Alver,NSR:Quay:56540,"5,18176","60,65569",0,0,"2,2",2,17
2024,Myksvoll kryss,12635326,Alver,NSR:Quay:56540,"5,18176","60,65569",0,0,"2,0",4,17
2023,Myksvoll nord,12635327,Alver,NSR:Quay:56602,"5,18556","60,66193",0,0,"2,8",8,0
2024,Myksvoll nord,12635327,Alver,NSR:Quay:56602,"5,18556","60,66193",0,0,"2,5",0,0
2023,Myksvoll nord,12635332,Alver,NSR:Quay:56603,"5,18569","60,66193",0,0,"2,0",0,22
2024,Myksvoll nord,12635332,Alver,NSR:Quay:56603,"5,18569","60,66193",0,0,"2,0",0,2
2023,Myksvoll sør,12635329,Alver,NSR:Quay:56611,"5,18437","60,66058",0,0,"2,9",11,0
2024,Myksvoll sør,12635329,Alver,NSR:Quay:56611,"5,18437","60,66058",0,0,"2,7",13,0
2023,Myksvoll sør,12635330,Alver,NSR:Quay:56610,"5,18471","60,6606",0,0,"2,1",0,10
2024,Myksvoll sør,12635330,Alver,NSR:Quay:56610,"5,18471","60,6606",0,0,"2,0",0,3
2023,Myntevik,12011777,Bergen,NSR:Quay:54769,"5,23688","60,27365",1,0,"4,2",61,2
2024,Myntevik,12011777,Bergen,NSR:Quay:54769,"5,23688","60,27365",1,0,"4,5",40,1
2023,Myntevik,12011778,Bergen,NSR:Quay:54767,"5,23658","60,27373",0,1,"2,2",1,30
2024,Myntevik,12011778,Bergen,NSR:Quay:54767,"5,23658","60,27373",0,1,"2,8",1,29
2023,Myr,12636717,Alver,NSR:Quay:57226,"5,33593","60,66953",0,0,"4,0",0,0
2024,Myr,12636717,Alver,NSR:Quay:57226,"5,33593","60,66953",0,0,"4,2",0,0
2023,Myr,12636718,Alver,NSR:Quay:57225,"5,33596","60,66968",0,0,"1,0",0,0
2024,Myr,12636718,Alver,NSR:Quay:57225,"5,33596","60,66968",0,0,"1,0",0,0
2023,Myra,12462956,Øygarden,NSR:Quay:52278,"4,96565","60,4341",0,0,"3,0",2,6
2024,Myra,12462956,Øygarden,NSR:Quay:52278,"4,96565","60,4341",0,0,"3,5",0,6
2023,Myra,12462959,Øygarden,NSR:Quay:52277,"4,96542","60,43422",0,0,"4,1",11,0
2024,Myra,12462959,Øygarden,NSR:Quay:52277,"4,96542","60,43422",0,0,"4,7",28,0
2023,Myrdal,12015549,Bergen,NSR:Quay:50557,"5,39832","60,30806",0,0,"11,8",4,0
2024,Myrdal,12015549,Bergen,NSR:Quay:50557,"5,39832","60,30806",0,0,"13,2",6,0
2023,Myrdal,12015560,Bergen,NSR:Quay:50556,"5,39837","60,3078",0,0,"10,9",0,0
2024,Myrdal,12015560,Bergen,NSR:Quay:50556,"5,39837","60,3078",0,0,"10,3",0,5
2023,Myrdalsvann,12015553,Bergen,NSR:Quay:50575,"5,39048","60,31131",0,0,"13,4",11,1
2024,Myrdalsvann,12015553,Bergen,NSR:Quay:50575,"5,39048","60,31131",1,0,"15,6",21,2
2023,Myren,12012380,Bergen,NSR:Quay:55276,"5,187","60,34404",1,5,"53,8",108,573
2024,Myren,12012380,Bergen,NSR:Quay:55276,"5,187","60,34404",1,7,"75,9",104,570
2023,Myren,12012381,Bergen,NSR:Quay:55277,"5,18732","60,34421",8,1,"62,9",801,63
2024,Myren,12012381,Bergen,NSR:Quay:55277,"5,18732","60,34421",8,1,"85,6",609,53
2023,Myren,12473423,Askøy,NSR:Quay:55283,"5,22678","60,44086",4,0,"185,1",430,5
2024,Myren,12473423,Askøy,NSR:Quay:55283,"5,22678","60,44086",4,0,"202,2",287,11
2023,Myren,12473426,Askøy,NSR:Quay:55282,"5,2271","60,44109",0,4,"193,7",39,399
2024,Myren,12473426,Askøy,NSR:Quay:55282,"5,2271","60,44109",0,3,"201,0",16,259
2023,Myrholtet,12015174,Bergen,NSR:Quay:55857,"5,27221","60,34444",1,29,"326,3",64,3055
2024,Myrholtet,12015174,Bergen,NSR:Quay:55857,"5,27221","60,34444",1,31,"322,5",69,2475
2023,Myrholtet,12015175,Bergen,NSR:Quay:55859,"5,27229","60,34549",75,15,"393,8",7865,1561
2024,Myrholtet,12015175,Bergen,NSR:Quay:55859,"5,27229","60,34549",75,14,"403,5",5982,1129
2023,Myrsæter,12011321,Bergen,NSR:Quay:53674,"5,3766","60,48922",36,11,"1020,9",3801,1192
2024,Myrsæter,12011321,Bergen,NSR:Quay:53674,"5,3766","60,48922",40,15,"1029,0",3208,1165
